epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
14,val,47.3,44,93,1.3892,0.6
14,val,51.6,48,93,1.3749,0.7
14,val,55.9,52,93,1.3883,0.7
14,val,60.2,56,93,1.3897,0.7
14,val,64.5,60,93,1.3884,0.8
14,val,68.8,64,93,1.3885,1.0
14,val,73.1,68,93,1.3781,1.0
14,val,77.4,72,93,1.386,1.1
14,val,81.7,76,93,1.3858,1.1
14,val,86.0,80,93,1.3841,1.1
14,val,90.3,84,93,1.3902,1.2
14,val,94.6,88,93,1.3869,1.2
14,val,98.9,92,93,1.3881,1.3
14,val,100.0,93,93,1.3889,1.3
15,train,4.8,21,437,1.3422,0.3
15,train,9.6,42,437,1.3426,0.6
15,train,14.4,63,437,1.3419,1.0
15,train,19.2,84,437,1.3481,1.2
15,train,24.0,105,437,1.3471,1.5
15,train,28.8,126,437,1.3519,2.0
15,train,33.6,147,437,1.3536,2.3
15,train,38.4,168,437,1.3549,2.5
15,train,43.2,189,437,1.3541,2.9
15,train,48.1,210,437,1.3533,3.2
15,train,52.9,231,437,1.3526,3.8
15,train,57.7,252,437,1.3529,4.1
15,train,62.5,273,437,1.3534,4.3
15,train,67.3,294,437,1.3541,4.6
15,train,72.1,315,437,1.3546,5.1
15,train,76.9,336,437,1.3565,5.3
15,train,81.7,357,437,1.3563,5.8
15,train,86.5,378,437,1.3568,6.2
15,train,91.3,399,437,1.3582,6.6
15,train,96.1,420,437,1.3581,7.0
15,train,100.0,437,437,1.3591,7.2
15,val,4.3,4,93,1.528,0.2
15,val,8.6,8,93,1.4684,0.3
15,val,12.9,12,93,1.4242,0.3
15,val,17.2,16,93,1.4212,0.4
15,val,21.5,20,93,1.4282,0.4
